Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Tracker,Gender (product.metafields.specs.gender),Shape (product.metafields.specs.shape),Polarized (product.metafields.specs.polarized),Frame Material (product.metafields.specs.frame_material),Lens Material (product.metafields.specs.lens_material),Bridge Size (product.metafields.specs.bridge_size_mm),Lens Width (product.metafields.specs.lens_width_mm),Lens Height (product.metafields.specs.lens_height_mm),Temple Length (product.metafields.specs.temple_length_mm),Lens Color (product.metafields.specs.lens_color),Front Colour (product.metafields.specs.front_colour),Temple Material (product.metafields.specs.temple_material),Geofit (product.metafields.specs.geofit),Legacy SKU (product.metafields.internal.legacy_sku),Image Src
oakley-oo9100-0257,"Oakley LEFFINGWELL — Performance Lifestyle, Matte GreySmoke","Frame: Matte GreySmoke. Lens: PrzmTungsten. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 45mm, Temple: 134mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LEFFINGWELL, Rectangle",TRUE,Title,Default Title,,,,,OO9100-0257,2824000,3530000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,45,134,Prizm Grey,Black Ink,Injected,High Bridge Fit,OK9100-0257,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910002__P21__noshad__fr.jpg?v=1785243977
oakley-oo9100-0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910002__P21__noshad__qt.jpg?v=1785243980
oakley-oo9100-0457,"Oakley LEFFINGWELL — Performance Lifestyle, Matte BlkInk","Frame: Matte BlkInk. Lens: PrzmBlkPol. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 45mm, Temple: 134mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LEFFINGWELL, Rectangle",TRUE,Title,Default Title,,,,,OO9100-0457,3696000,4620000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,45,134,Prizm Grey,Black Ink,Injected,High Bridge Fit,OK9100-0457,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910004__P21__noshad__fr.jpg?v=1785243983
oakley-oo9100-0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910004__P21__noshad__qt.jpg?v=1785243986
oakley-oo9100-0557,"Oakley LEFFINGWELL — Performance Lifestyle, CrystalBlack","Frame: CrystalBlack. Lens: PrizmDeepWaterPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 45mm, Temple: 134mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LEFFINGWELL, Rectangle",TRUE,Title,Default Title,,,,,OO9100-0557,3568000,4460000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,45,134,Prizm Grey,Black Ink,Injected,High Bridge Fit,OK9100-0557,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910005__P21__noshad__fr.jpg?v=1785243989
oakley-oo9100-0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910005__P21__noshad__qt.jpg?v=1785243992
oakley-oo9100-1057,"Oakley LEFFINGWELL — Performance Lifestyle, GryInk","Frame: GryInk. Lens: PrizmJadePol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 45mm, Temple: 134mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LEFFINGWELL, Rectangle",TRUE,Title,Default Title,,,,,OO9100-1057,3568000,4460000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,45,134,Prizm Grey,Black Ink,Injected,High Bridge Fit,OK9100-1057,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910010__P21__noshad__fr.jpg?v=1785243995
oakley-oo9100-1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910010__P21__noshad__qt.jpg?v=1785243999
oakley-oo9100-1857,"Oakley LEFFINGWELL — Performance Lifestyle, Matte BrwTortoise","Frame: Matte BrwTortoise. Lens: PrizmBlkPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 45mm, Temple: 134mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LEFFINGWELL, Rectangle",TRUE,Title,Default Title,,,,,OO9100-1857,3696000,4620000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,45,134,Prizm Grey,Black Ink,Injected,High Bridge Fit,OK9100-1857,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910018__P21__noshad__fr.jpg?v=1785244002
oakley-oo9100-1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9100__910018__P21__noshad__qt.jpg?v=1785244005
oakley-oo9102-70,"Oakley HOLBROOK — Performance Lifestyle, Matte Moss (Matte Grey)","Frame: Matte Moss (Matte Grey). Lens: Dark Grey. Man / Square shape. Fit: Bridge: 18mm, Lens width: 57mm, Lens height: 43mm, Temple: 137mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HOLBROOK, Square",TRUE,Title,Default Title,,,,,OO9102-70,1799000,,,shopify,Man,Square,FALSE,O_matter,Polycarbonate,18,57,43,137,+ Red Iridium,Matte Black,Injected,High Bridge Fit,OK9102-70,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__910270_000A.jpg?v=1785244008
oakley-oo9102-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__910270_030A.jpg?v=1785244012
oakley-oo9102-99,"Oakley HOLBROOK — Performance Lifestyle, Plastic Matte Sepia","Frame: Plastic Matte Sepia. Lens: 24K Irr,Sz55, 10. Man / Square shape. Fit: Bridge: 18mm, Lens width: 57mm, Lens height: 43mm, Temple: 137mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HOLBROOK, Square",TRUE,Title,Default Title,,,,,OO9102-99,2462000,,,shopify,Man,Square,FALSE,O_matter,Polycarbonate,18,57,43,137,+ Red Iridium,Matte Black,Injected,High Bridge Fit,OK9102-99,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__910299_000A.jpg?v=1785244015
oakley-oo9102-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__910299_030A.jpg?v=1785244018
oakley-oo9102-a1,"Oakley HOLBROOK — Performance Lifestyle, Plastic Matte GryInk","Frame: Plastic Matte GryInk. Lens: SapphireIrr,Sz55. Man / Square shape. Fit: Bridge: 18mm, Lens width: 57mm, Lens height: 43mm, Temple: 137mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HOLBROOK, Square",TRUE,Title,Default Title,,,,,OO9102-A1,2462000,,,shopify,Man,Square,FALSE,O_matter,Polycarbonate,18,57,43,137,+ Red Iridium,Matte Black,Injected,High Bridge Fit,OK9102-A1,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__9102A1_000A.jpg?v=1785244021
oakley-oo9102-a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9102__9102A1_030A.jpg?v=1785244025
oakley-oo9112-02,Oakley FLAK JACKET  — White,"Frame: White. Lens: Prizm Road63. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FLAK JACKET ",TRUE,Title,Default Title,,,,,OO9112-02,2199000,,,shopify,,,FALSE,,,,,,,,,,,OK9112-02,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9112__911202_000A.jpg?v=1785244028
oakley-oo9112-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9112__911202_030A.jpg?v=1785244031
oakley-oo9112-03,Oakley FLAK JACKET  — Black,"Frame: Black. Lens: Prizm trail,63. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FLAK JACKET ",TRUE,Title,Default Title,,,,,OO9112-03,2199000,,,shopify,,,FALSE,,,,,,,,,,,OK9112-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9112__911203_000A.jpg?v=1785244034
oakley-oo9112-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9112__911203_030A.jpg?v=1785244037
oakley-oo9127-02,Oakley PIT BULL — Crystalblk,"Frame: Crystalblk. Lens: blk irr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, PIT BULL",TRUE,Title,Default Title,,,,,OO9127-02,1740000,,,shopify,,,FALSE,,,,,,,,,,,OK9127-02,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9127__912702_000A.jpg?v=1785244040
oakley-oo9127-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9127__912702_030A.jpg?v=1785244043
oakley-oo9127-06,Oakley PIT BULL — Black,"Frame: Black. Lens: Polarized  blk irr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, PIT BULL",TRUE,Title,Default Title,,,,,OO9127-06,2540000,,,shopify,,,FALSE,,,,,,,,,,,OK9127-06,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9127__912706_000A.jpg?v=1785244046
oakley-oo9127-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9127__912706_030A.jpg?v=1785244049
oakley-oo9129-0463,Oakley CABLES — BlkCamo,"Frame: BlkCamo. Lens: PrzmRuby. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CABLES",TRUE,Title,Default Title,,,,,OO9129-0463,2360000,2950000,,shopify,,,FALSE,,,,,,,,,,,OK9129-0463,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912904__P21__noshad__fr.jpg?v=1785244052
oakley-oo9129-0463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912904__P21__noshad__qt.jpg?v=1785244055
oakley-oo9129-0563,Oakley CABLES — PolishClear,"Frame: PolishClear. Lens: PrzmSappPol.. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CABLES",TRUE,Title,Default Title,,,,,OO9129-0563,3264000,4080000,,shopify,,,FALSE,,,,,,,,,,,OK9129-0563,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912905__P21__noshad__fr.jpg?v=1785244058
oakley-oo9129-0563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912905__P21__noshad__qt.jpg?v=1785244061
oakley-oo9129-0663,Oakley CABLES — Woodgrain,"Frame: Woodgrain. Lens: PrzmDeepWaterPol.. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CABLES",TRUE,Title,Default Title,,,,,OO9129-0663,3264000,4080000,,shopify,,,FALSE,,,,,,,,,,,OK9129-0663,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912906__P21__noshad__fr.jpg?v=1785244064
oakley-oo9129-0663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912906__P21__noshad__qt.jpg?v=1785244067
oakley-oo9129-0763,Oakley CABLES — BrwTortoise,"Frame: BrwTortoise. Lens: PrzmTungstenPol.. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CABLES",TRUE,Title,Default Title,,,,,OO9129-0763,3264000,4080000,,shopify,,,FALSE,,,,,,,,,,,OK9129-0763,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912907__P21__noshad__fr.jpg?v=1785244070
oakley-oo9129-0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9129__912907__P21__noshad__qt.jpg?v=1785244073
oakley-oo9135-01,Oakley JUPITER SQ. — PolishBlack,"Frame: PolishBlack. Lens: WramGrey. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JUPITER SQ.",TRUE,Title,Default Title,,,,,OO9135-01,1549000,,,shopify,,,FALSE,,,,,,,,,,,OK9135-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9135__913501_000A.jpg?v=1785244076
oakley-oo9135-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9135__913501_030A.jpg?v=1785244079
oakley-oo9147-0563,Oakley CASTEL — Matte GrySmoke,"Frame: Matte GrySmoke. Lens: PrzmRuby. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CASTEL",TRUE,Title,Default Title,,,,,OO9147-0563,2720000,3400000,,shopify,,,FALSE,,,,,,,,,,,OK9147-0563,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9147__914705__P21__noshad__fr.jpg?v=1785244082
oakley-oo9147-0563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9147__914705__P21__noshad__qt.jpg?v=1785244086
oakley-oo9147-0863,Oakley CASTEL — Matte Black,"Frame: Matte Black. Lens: PrzmDarkGolf. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CASTEL",TRUE,Title,Default Title,,,,,OO9147-0863,2720000,3400000,,shopify,,,FALSE,,,,,,,,,,,OK9147-0863,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9147__914708__P21__noshad__fr.jpg?v=1785244088
oakley-oo9147-0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9147__914708__P21__noshad__qt.jpg?v=1785244091
oakley-oo9153-01,Oakley HALF JACKET 2.0 — (sp-b)-*( A )Black,"Frame: (sp-b)-*( A )Black. Lens: BlkIrr, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HALF JACKET 2.0",TRUE,Title,Default Title,,,,,OO9153-01,2290000,,,shopify,,,FALSE,,,,,,,,,,,OK9153-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9153__915301__STD__noshad__fr.jpg?v=1785244095
oakley-oo9153-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9153__915301__STD__noshad__qt.jpg?v=1785244098
oakley-oo9154-01,"Oakley HALF JACKET 2.0 XL — Sport Performance, (sp-b)-*PolishBlack","Frame: (sp-b)-*PolishBlack. Lens: Blr Irr, 10. Unisex / Rectangle shape. Fit: Bridge: 15mm, Lens width: 62mm, Lens height: 39mm, Temple: 133mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HALF JACKET 2.0 XL, Rectangle",TRUE,Title,Default Title,,,,,OO9154-01,2290000,,,shopify,Unisex,Rectangle,FALSE,O_matter,Polycarbonate,15,62,39,133,Black Iridium,Polished Black,Injected,High Bridge Fit,OK9154-01,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9154__915401__STD__noshad__fr.jpg?v=1785244101
oakley-oo9154-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9154__915401__STD__noshad__qt.jpg?v=1785244103
oakley-oo9164-05,Oakley BOTTLE ROCKET — Brn smoke,"Frame: Brn smoke. Lens: Polarized brn. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, BOTTLE ROCKET",TRUE,Title,Default Title,,,,,OO9164-05,2149000,,,shopify,,,FALSE,,,,,,,,,,,OK9164-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9164__916405_000A.jpg?v=1785244107
oakley-oo9164-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9164__916405_030A.jpg?v=1785244110
oakley-oo9175-04,Oakley GARAGE ROCK — *Plsh Black,"Frame: *Plsh Black. Lens: Green 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, GARAGE ROCK",TRUE,Title,Default Title,,,,,OO9175-04,1400000,2199000,,shopify,,,FALSE,,,,,,,,,,,OK9175-04,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917504_000A.jpg?v=1785244113
oakley-oo9175-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917504_030A.jpg?v=1785244116
oakley-oo9175-29,Oakley GARAGE ROCK — *VR-46.Black,"Frame: *VR-46.Black. Lens: Grey,10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, GARAGE ROCK",TRUE,Title,Default Title,,,,,OO9175-29,2159000,2399000,,shopify,,,FALSE,,,,,,,,,,,OK9175-29,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917529_000A.jpg?v=1785244119
oakley-oo9175-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917529_030A.jpg?v=1785244122
oakley-oo9175-34,Oakley GARAGE ROCK — *Ferrari-Black,"Frame: *Ferrari-Black. Lens: WarmGrey, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, GARAGE ROCK",TRUE,Title,Default Title,,,,,OO9175-34,1400000,2799000,,shopify,,,FALSE,,,,,,,,,,,OK9175-34 | OKN9175-34,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917534_000A.jpg?v=1785244125
oakley-oo9175-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9175__917534_030A.jpg?v=1785244128
oakley-oo9189-08,"Oakley TWOFACE  — Performance Lifestyle, Matt blk","Frame: Matt blk. Lens: violet irr. Man / Rectangle shape. Fit: Bridge: 16mm, Lens width: 61mm, Lens height: 41mm, Temple: 137mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TWOFACE , Rectangle",TRUE,Title,Default Title,,,,,OO9189-08,2890000,,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,16,61,41,137,Prizm Sapphire Polarized,Matte Black,Injected,High Bridge Fit,OK9189-08,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9189__918908__STD__noshad__fr.jpg?v=1785244131
oakley-oo9189-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9189__918908__STD__noshad__qt.jpg?v=1785244135
oakley-oo9191-1565,"Oakley UNSTOPPABLE — Sport Performance, sp5s-BlkW","Frame: sp5s-BlkW. Lens: PrzmGolfBrown. Woman / Rectangle shape. Fit: Bridge: 9mm, Lens width: 65mm, Lens height: 42mm, Temple: 130mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, UNSTOPPABLE, Rectangle",TRUE,Title,Default Title,,,,,OO9191-1565,1950000,2890000,,shopify,Woman,Rectangle,TRUE,O_matter,Polycarbonate,9,65,42,130,Brown Gradient Polarized,Raspberry Spritzer,Nylon,High Bridge Fit,OK9191-1565,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9191__919115_000A.jpg?v=1785244138
oakley-oo9191-1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9191__919115_030A.jpg?v=1785244141
oakley-oo9200-1861,"Oakley QUARTER JACKET — Sport Performance, sp5s-Youth-Black","Frame: sp5s-Youth-Black. Lens: PrzmRoad. Man / Rectangle shape. Fit: Bridge: 11mm, Lens width: 61mm, Lens height: 36mm, Temple: 122mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, QUARTER JACKET, Rectangle",TRUE,Title,Default Title,,,,,OO9200-1861,1700000,2090000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,11,61,36,122,Grey,Matte Black,Injected,High Bridge Fit,OK9200-1861,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9200__920018_000A.jpg?v=1785244144
oakley-oo9200-1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9200__920018_030A.jpg?v=1785244147
oakley-oo9206-28,"Oakley RADARLOCK PATCH — Sport Performance, (sp-pz)-Black","Frame: (sp-pz)-Black. Lens: PrizmTrail. Unisex / Shield shape. Fit: Bridge: 138mm, Lens width: 56mm, Lens height: 32mm, Temple: 131mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, RADARLOCK PATCH, Shield",TRUE,Title,Default Title,,,,,OO9206-28,2400000,3199000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,56,32,131,Prizm Golf,Polished Black,,Low Bridge Fit,OK9206-28,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920628_000A.jpg?v=1785244150
oakley-oo9206-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920628_030A.jpg?v=1785244153
oakley-oo9206-3538,"Oakley RADARLOCK PATCH — Sport Performance, (sp-b)-sp5s-(A)UrbanJungleRed","Frame: (sp-b)-sp5s-(A)UrbanJungleRed. Lens: RedIrr. Unisex / Shield shape. Fit: Bridge: 138mm, Lens width: 56mm, Lens height: 32mm, Temple: 131mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, RADARLOCK PATCH, Shield",TRUE,Title,Default Title,,,,,OO9206-3538,2400000,3490000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,56,32,131,Prizm Golf,Polished Black,,Low Bridge Fit,OK9206-3538,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920635_000A.jpg?v=1785244156
oakley-oo9206-3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920635_030A.jpg?v=1785244159
oakley-oo9206-3838,"Oakley RADARLOCK PATCH — Sport Performance, (sp-pz)-sp5s-(A)GrnFdW","Frame: (sp-pz)-sp5s-(A)GrnFdW. Lens: PrzmRoad. Unisex / Shield shape. Fit: Bridge: 138mm, Lens width: 56mm, Lens height: 32mm, Temple: 131mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, RADARLOCK PATCH, Shield",TRUE,Title,Default Title,,,,,OO9206-3838,2400000,3690000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,56,32,131,Prizm Golf,Polished Black,,Low Bridge Fit,OK9206-3838,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920638_000A.jpg?v=1785244162
oakley-oo9206-3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920638_030A.jpg?v=1785244165
oakley-oo9206-4038,"Oakley RADARLOCK PATCH — Sport Performance, (sp-pz)-sp5s-(A)SkyW","Frame: (sp-pz)-sp5s-(A)SkyW. Lens: PrzmRoad. Unisex / Shield shape. Fit: Bridge: 138mm, Lens width: 56mm, Lens height: 32mm, Temple: 131mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, RADARLOCK PATCH, Shield",TRUE,Title,Default Title,,,,,OO9206-4038,2400000,3690000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,56,32,131,Prizm Golf,Polished Black,,Low Bridge Fit,OK9206-4038,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920640_000A.jpg?v=1785244168
oakley-oo9206-4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9206__920640_030A.jpg?v=1785244171
oakley-oo9208-f838,"Oakley RADAR EV PATCH — Sport Performance, Matte GryInk","Frame: Matte GryInk. Lens: PrizmTrailTorch. Man / Rectangle shape. Fit: Bridge: 138mm, Lens width: 38mm, Lens height: 51mm, Temple: 128mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, RADAR EV PATCH, Rectangle",TRUE,Title,Default Title,,,,,OO9208-F838,3728000,4660000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,138,38,51,128,Prizm Road,Polished White,Injected,High Bridge Fit,OK9208-F838,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9208__9208F8__P21__noshad__fr.jpg?v=1783995813
oakley-oo9208-f838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9208__9208F8__P21__noshad__qt.jpg?v=1783995817
oakley-oo9227-0173,Oakley KAAST — Matte Black,"Frame: Matte Black. Lens: PrzmBlack. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, KAAST",TRUE,Title,Default Title,,,,,OO9227-0173,4264000,5330000,,shopify,,,FALSE,,,,,,,,,,,OK9227-0173,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9227__922701__P21__noshad__fr.jpg?v=1785244174
oakley-oo9227-0173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9227__922701__P21__noshad__qt.jpg?v=1785244178
oakley-oo9227-0373,Oakley KAAST — Matte GrySmoke,"Frame: Matte GrySmoke. Lens: PrzmRuby. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, KAAST",TRUE,Title,Default Title,,,,,OO9227-0373,4264000,5330000,,shopify,,,FALSE,,,,,,,,,,,OK9227-0373,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9227__922703__P21__noshad__fr.jpg?v=1785244181
oakley-oo9227-0373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9227__922703__P21__noshad__qt.jpg?v=1785244185
oakley-oo9229-0237,"Oakley HYDRA — Performance Lifestyle, Rootbeer","Frame: Rootbeer. Lens: PrzmTungsten. Man / Shield shape. Fit: Bridge: 137mm, Lens width: 37mm, Lens height: 53mm, Temple: 140mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, HYDRA, Shield",TRUE,Title,Default Title,,,,,OO9229-0237,3352000,4190000,,shopify,Man,Shield,FALSE,O_matter,Polycarbonate,137,37,53,140,Prizm Black,Black Ink,Injected,High Bridge Fit,OK9229-0237,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9229__922902__P21__noshad__fr.jpg?v=1785244188
oakley-oo9229-0237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9229__922902__P21__noshad__qt.jpg?v=1785244191
